U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time;
02,60;3,06;00,00;0,28;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:10:32,440;
02,60;3,07;00,00;0,35;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:10:32,940;
02,60;3,06;00,00;1,05;600,0;3,2;N/A;N/A;OFF;ON;CC;NONE;00:10:33,440;
02,60;3,00;00,00;6,98;600,0;20,9;N/A;N/A;OFF;ON;CC;NONE;00:10:33,940;
02,60;2,92;00,00;13,30;600,0;38,9;N/A;N/A;OFF;ON;CC;NONE;00:10:34,440;
02,60;2,84;00,00;19,64;600,0;55,7;N/A;N/A;OFF;ON;CC;NONE;00:10:34,940;
02,60;2,74;00,00;26,08;600,0;71,6;N/A;N/A;OFF;ON;CC;NONE;00:10:35,440;
02,60;2,72;00,00;26,04;600,0;70,8;N/A;N/A;OFF;ON;CC;NONE;00:10:35,940;
02,60;2,83;00,00;15,77;600,0;44,6;N/A;N/A;OFF;ON;CC;NONE;00:10:36,440;
02,60;2,95;00,00;5,39;600,0;15,9;N/A;N/A;OFF;ON;CC;NONE;00:10:36,940;
02,60;2,86;00,00;14,98;600,0;42,7;N/A;N/A;OFF;ON;CC;NONE;00:10:37,440;
02,60;2,85;00,00;14,43;600,0;41,2;N/A;N/A;OFF;ON;CC;NONE;00:10:37,940;
02,60;2,78;00,00;20,10;600,0;56,0;N/A;N/A;OFF;ON;CC;NONE;00:10:38,440;
02,60;2,70;00,00;25,84;600,0;69,8;N/A;N/A;OFF;ON;CC;NONE;00:10:38,940;
02,60;2,85;00,00;11,89;600,0;33,9;N/A;N/A;OFF;ON;CC;NONE;00:10:39,440;
02,60;3,00;00,00;0,23;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:10:39,940;
02,60;3,01;00,00;0,71;600,0;2,1;N/A;N/A;OFF;ON;CC;NONE;00:10:40,440;
02,60;3,01;00,00;1,26;600,0;3,8;N/A;N/A;OFF;ON;CC;NONE;00:10:40,940;
02,60;2,94;00,00;7,33;600,0;21,5;N/A;N/A;OFF;ON;CC;NONE;00:10:41,440;
02,60;2,98;00,00;3,94;600,0;11,8;N/A;N/A;OFF;ON;CC;NONE;00:10:41,940;
02,60;3,02;00,00;0,82;600,0;2,5;N/A;N/A;OFF;ON;CC;NONE;00:10:42,440;
02,60;3,04;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:10:42,940;
02,60;3,03;00,00;1,08;600,0;3,3;N/A;N/A;OFF;ON;CC;NONE;00:10:43,440;
02,60;3,04;00,00;0,76;600,0;2,3;N/A;N/A;OFF;ON;CC;NONE;00:10:43,940;
02,60;3,03;00,00;1,78;600,0;5,4;N/A;N/A;OFF;ON;CC;NONE;00:10:44,440;
02,60;2,97;00,00;6,94;600,0;20,6;N/A;N/A;OFF;ON;CC;NONE;00:10:44,940;
02,60;2,97;00,00;7,13;600,0;21,2;N/A;N/A;OFF;ON;CC;NONE;00:10:45,440;
02,60;2,93;00,00;9,86;600,0;28,9;N/A;N/A;OFF;ON;CC;NONE;00:10:45,940;
02,60;2,94;00,00;8,88;600,0;26,1;N/A;N/A;OFF;ON;CC;NONE;00:10:46,440;
02,60;2,89;00,00;13,06;600,0;37,7;N/A;N/A;OFF;ON;CC;NONE;00:10:46,940;
02,60;2,81;00,00;18,98;600,0;53,3;N/A;N/A;OFF;ON;CC;NONE;00:10:47,440;
02,60;2,81;00,00;17,34;600,0;48,7;N/A;N/A;OFF;ON;CC;NONE;00:10:47,940;
02,60;2,88;00,00;11,07;600,0;31,8;N/A;N/A;OFF;ON;CC;NONE;00:10:48,440;
02,60;2,95;00,00;4,79;600,0;14,2;N/A;N/A;OFF;ON;CC;NONE;00:10:48,940;
02,60;2,78;00,00;20,67;600,0;57,1;N/A;N/A;OFF;ON;CC;NONE;00:10:49,440;
02,60;2,90;00,00;8,33;600,0;24,0;N/A;N/A;OFF;ON;CC;NONE;00:10:49,940;
02,60;3,01;00,00;0,31;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:10:50,440;
02,60;3,02;00,00;0,22;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:10:50,940;
02,60;3,02;00,00;0,15;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:10:51,440;
02,60;3,03;00,00;0,07;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:10:51,940;
02,60;3,04;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:10:52,440;
02,60;2,95;00,00;8,01;600,0;23,6;N/A;N/A;OFF;ON;CC;NONE;00:10:52,940;
02,60;2,92;00,00;9,49;600,0;27,7;N/A;N/A;OFF;ON;CC;NONE;00:10:53,440;
02,60;3,02;00,00;0,43;600,0;1,3;N/A;N/A;OFF;ON;CC;NONE;00:10:53,940;
02,60;2,86;00,00;14,98;600,0;42,9;N/A;N/A;OFF;ON;CC;NONE;00:10:54,440;
02,60;2,88;00,00;12,47;600,0;35,9;N/A;N/A;OFF;ON;CC;NONE;00:10:54,940;
02,60;3,01;00,00;0,25;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:10:55,440;
02,60;3,03;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:10:55,940;
02,60;3,03;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:10:56,440;
02,60;2,93;00,00;9,57;600,0;28,0;N/A;N/A;OFF;ON;CC;NONE;00:10:56,940;
02,60;3,02;00,00;0,98;600,0;2,9;N/A;N/A;OFF;ON;CC;NONE;00:10:57,440;
02,60;3,03;00,00;0,67;600,0;2,0;N/A;N/A;OFF;ON;CC;NONE;00:10:57,940;
02,60;2,89;00,00;12,92;600,0;37,2;N/A;N/A;OFF;ON;CC;NONE;00:10:58,440;
02,60;2,82;00,00;17,02;600,0;48,1;N/A;N/A;OFF;ON;CC;NONE;00:10:58,940;
02,60;2,82;00,00;16,19;600,0;45,7;N/A;N/A;OFF;ON;CC;NONE;00:10:59,440;
02,60;2,82;00,00;15,22;600,0;42,9;N/A;N/A;OFF;ON;CC;NONE;00:10:59,940;
02,60;2,86;00,00;11,65;600,0;33,3;N/A;N/A;OFF;ON;CC;NONE;00:11:00,440;
02,60;2,91;00,00;6,44;600,0;18,8;N/A;N/A;OFF;ON;CC;NONE;00:11:00,940;
02,60;2,98;00,00;1,23;600,0;3,7;N/A;N/A;OFF;ON;CC;NONE;00:11:01,440;
02,60;2,90;00,00;8,88;600,0;25,7;N/A;N/A;OFF;ON;CC;NONE;00:11:01,940;
02,60;2,92;00,00;6,27;600,0;18,3;N/A;N/A;OFF;ON;CC;NONE;00:11:02,440;
02,60;2,99;00,00;1,01;600,0;3,0;N/A;N/A;OFF;ON;CC;NONE;00:11:02,940;
02,60;2,98;00,00;2,79;600,0;8,3;N/A;N/A;OFF;ON;CC;NONE;00:11:03,440;
02,60;3,00;00,00;0,75;600,0;2,2;N/A;N/A;OFF;ON;CC;NONE;00:11:03,940;
02,60;2,88;00,00;12,42;600,0;35,7;N/A;N/A;OFF;ON;CC;NONE;00:11:04,440;
02,60;2,99;00,00;1,61;600,0;4,8;N/A;N/A;OFF;ON;CC;NONE;00:11:04,940;
02,60;2,86;00,00;14,28;600,0;40,7;N/A;N/A;OFF;ON;CC;NONE;00:11:05,440;
02,60;2,72;00,00;23,79;600,0;64,6;N/A;N/A;OFF;ON;CC;NONE;00:11:05,940;
02,60;2,65;00,00;27,35;600,0;72,4;N/A;N/A;OFF;ON;CC;NONE;00:11:06,440;
02,60;2,70;00,00;20,76;600,0;56,0;N/A;N/A;OFF;ON;CC;NONE;00:11:06,940;
02,60;2,90;00,00;4,08;600,0;11,8;N/A;N/A;OFF;ON;CC;NONE;00:11:07,440;
02,60;2,97;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:07,940;
02,60;2,98;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:08,440;
02,60;2,99;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:08,940;
02,60;3,00;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:09,440;
02,60;3,00;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:09,940;
02,60;2,87;00,00;12,19;600,0;34,9;N/A;N/A;OFF;ON;CC;NONE;00:11:10,440;
02,60;2,98;00,00;1,80;600,0;5,3;N/A;N/A;OFF;ON;CC;NONE;00:11:10,940;
02,60;2,95;00,00;4,85;600,0;14,3;N/A;N/A;OFF;ON;CC;NONE;00:11:11,440;
02,60;2,88;00,00;10,18;600,0;29,3;N/A;N/A;OFF;ON;CC;NONE;00:11:11,940;
02,60;2,89;00,00;8,23;600,0;23,8;N/A;N/A;OFF;ON;CC;NONE;00:11:12,440;
02,60;2,91;00,00;7,97;600,0;23,0;N/A;N/A;OFF;ON;CC;NONE;00:11:12,940;
02,60;2,97;00,00;2,51;600,0;7,5;N/A;N/A;OFF;ON;CC;NONE;00:11:13,440;
02,60;2,83;00,00;13,94;600,0;39,5;N/A;N/A;OFF;ON;CC;NONE;00:11:13,940;
02,60;2,82;00,00;13,87;600,0;39,1;N/A;N/A;OFF;ON;CC;NONE;00:11:14,440;
02,60;2,86;00,00;10,01;600,0;28,6;N/A;N/A;OFF;ON;CC;NONE;00:11:14,940;
02,60;2,94;00,00;3,18;600,0;9,3;N/A;N/A;OFF;ON;CC;NONE;00:11:15,440;
02,60;2,86;00,00;10,72;600,0;30,6;N/A;N/A;OFF;ON;CC;NONE;00:11:15,940;
02,60;2,85;00,00;10,69;600,0;30,5;N/A;N/A;OFF;ON;CC;NONE;00:11:16,440;
02,60;2,89;00,00;6,59;600,0;19,0;N/A;N/A;OFF;ON;CC;NONE;00:11:16,940;
02,60;2,95;00,00;2,30;600,0;6,8;N/A;N/A;OFF;ON;CC;NONE;00:11:17,440;
02,60;2,83;00,00;13,12;600,0;37,1;N/A;N/A;OFF;ON;CC;NONE;00:11:17,940;
02,60;2,80;00,00;14,78;600,0;41,3;N/A;N/A;OFF;ON;CC;NONE;00:11:18,440;
02,60;2,72;00,00;19,62;600,0;53,4;N/A;N/A;OFF;ON;CC;NONE;00:11:18,940;
02,60;2,64;00,00;24,49;600,0;64,7;N/A;N/A;OFF;ON;CC;NONE;00:11:19,440;
02,60;2,69;00,00;18,25;600,0;49,0;N/A;N/A;OFF;ON;CC;NONE;00:11:19,940;
02,60;2,92;00,00;0,62;600,0;1,8;N/A;N/A;OFF;ON;CC;NONE;00:11:20,440;
02,60;2,94;00,00;0,31;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:20,940;
02,60;2,95;00,00;0,24;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:21,440;
02,60;2,96;00,00;0,18;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:21,940;
02,60;2,97;00,00;0,11;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:22,440;
02,60;2,98;00,00;0,05;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:22,940;
02,60;2,87;00,00;9,35;600,0;26,9;N/A;N/A;OFF;ON;CC;NONE;00:11:23,440;
02,60;2,83;00,00;12,04;600,0;34,1;N/A;N/A;OFF;ON;CC;NONE;00:11:23,940;
02,60;2,79;00,00;14,70;600,0;40,9;N/A;N/A;OFF;ON;CC;NONE;00:11:24,440;
02,60;2,74;00,00;17,34;600,0;47,5;N/A;N/A;OFF;ON;CC;NONE;00:11:24,940;
02,60;2,77;00,00;13,61;600,0;37,8;N/A;N/A;OFF;ON;CC;NONE;00:11:25,440;
02,60;2,84;00,00;8,24;600,0;23,3;N/A;N/A;OFF;ON;CC;NONE;00:11:25,940;
02,60;2,87;00,00;5,88;600,0;16,9;N/A;N/A;OFF;ON;CC;NONE;00:11:26,440;
02,60;2,90;00,00;3,56;600,0;10,3;N/A;N/A;OFF;ON;CC;NONE;00:11:26,940;
02,60;2,94;00,00;1,24;600,0;3,7;N/A;N/A;OFF;ON;CC;NONE;00:11:27,440;
02,60;2,83;00,00;11,18;600,0;31,6;N/A;N/A;OFF;ON;CC;NONE;00:11:27,940;
02,60;2,89;00,00;4,31;600,0;12,4;N/A;N/A;OFF;ON;CC;NONE;00:11:28,440;
02,60;2,76;00,00;14,96;600,0;41,4;N/A;N/A;OFF;ON;CC;NONE;00:11:28,940;
02,60;2,74;00,00;15,58;600,0;42,7;N/A;N/A;OFF;ON;CC;NONE;00:11:29,440;
02,60;2,72;00,00;16,46;600,0;44,8;N/A;N/A;OFF;ON;CC;NONE;00:11:29,940;
02,60;2,76;00,00;12,87;600,0;35,4;N/A;N/A;OFF;ON;CC;NONE;00:11:30,440;
02,60;2,80;00,00;9,14;600,0;25,7;N/A;N/A;OFF;ON;CC;NONE;00:11:30,940;
02,60;2,85;00,00;5,38;600,0;15,4;N/A;N/A;OFF;ON;CC;NONE;00:11:31,440;
02,60;2,91;00,00;1,64;600,0;4,8;N/A;N/A;OFF;ON;CC;NONE;00:11:31,940;
02,60;2,80;00,00;10,93;600,0;30,6;N/A;N/A;OFF;ON;CC;NONE;00:11:32,440;
02,60;2,93;00,00;0,29;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:32,940;
02,60;2,94;00,00;0,21;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:33,440;
02,60;2,95;00,00;0,29;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:33,940;
02,60;2,95;00,00;0,35;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:34,440;
02,60;2,94;00,00;1,44;600,0;4,2;N/A;N/A;OFF;ON;CC;NONE;00:11:34,940;
02,60;2,87;00,00;7,46;600,0;21,4;N/A;N/A;OFF;ON;CC;NONE;00:11:35,440;
02,60;2,79;00,00;13,80;600,0;38,4;N/A;N/A;OFF;ON;CC;NONE;00:11:35,940;
02,60;2,69;00,00;20,14;600,0;54,2;N/A;N/A;OFF;ON;CC;NONE;00:11:36,440;
02,60;2,58;00,00;26,46;600,0;68,1;N/A;N/A;OFF;ON;CC;NONE;00:11:36,940;
02,60;2,55;00,00;25,49;600,0;65,0;N/A;N/A;OFF;ON;CV;NONE;00:11:37,440;
02,60;2,67;00,00;15,14;600,0;40,4;N/A;N/A;OFF;ON;CC;NONE;00:11:37,940;
02,60;2,82;00,00;4,81;600,0;13,6;N/A;N/A;OFF;ON;CC;NONE;00:11:38,440;
02,60;2,69;00,00;16,81;600,0;45,1;N/A;N/A;OFF;ON;CC;NONE;00:11:38,940;
02,60;2,70;00,00;14,75;600,0;39,7;N/A;N/A;OFF;ON;CC;NONE;00:11:39,440;
02,60;2,61;00,00;20,42;600,0;53,3;N/A;N/A;OFF;ON;CC;NONE;00:11:39,940;
02,60;2,51;00,00;26,00;600,0;65,2;N/A;N/A;OFF;ON;CC;NONE;00:11:40,440;
02,60;2,70;00,00;10,54;600,0;28,4;N/A;N/A;OFF;ON;CC;NONE;00:11:40,940;
02,60;2,86;00,00;0,24;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:41,440;
02,60;2,87;00,00;0,75;600,0;2,1;N/A;N/A;OFF;ON;CC;NONE;00:11:41,940;
02,60;2,88;00,00;1,30;600,0;3,8;N/A;N/A;OFF;ON;CC;NONE;00:11:42,440;
02,60;2,81;00,00;7,06;600,0;19,8;N/A;N/A;OFF;ON;CC;NONE;00:11:42,940;
02,60;2,85;00,00;3,70;600,0;10,6;N/A;N/A;OFF;ON;CC;NONE;00:11:43,440;
02,60;2,90;00,00;0,57;600,0;1,6;N/A;N/A;OFF;ON;CC;NONE;00:11:43,940;
02,60;2,91;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:44,440;
02,60;2,91;00,00;1,22;600,0;3,5;N/A;N/A;OFF;ON;CC;NONE;00:11:44,940;
02,60;2,92;00,00;0,70;600,0;2,0;N/A;N/A;OFF;ON;CC;NONE;00:11:45,440;
02,60;2,91;00,00;2,20;600,0;6,3;N/A;N/A;OFF;ON;CC;NONE;00:11:45,940;
02,60;2,85;00,00;6,97;600,0;19,8;N/A;N/A;OFF;ON;CC;NONE;00:11:46,440;
02,60;2,84;00,00;7,25;600,0;20,5;N/A;N/A;OFF;ON;CC;NONE;00:11:46,940;
02,60;2,80;00,00;10,09;600,0;28,2;N/A;N/A;OFF;ON;CC;NONE;00:11:47,440;
02,60;2,80;00,00;8,54;600,0;23,9;N/A;N/A;OFF;ON;CC;NONE;00:11:47,940;
02,60;2,73;00,00;14,26;600,0;39,0;N/A;N/A;OFF;ON;CC;NONE;00:11:48,440;
02,60;2,65;00,00;19,04;600,0;50,4;N/A;N/A;OFF;ON;CC;NONE;00:11:48,940;
02,60;2,65;00,00;16,87;600,0;44,7;N/A;N/A;OFF;ON;CC;NONE;00:11:49,440;
02,60;2,73;00,00;10,61;600,0;28,9;N/A;N/A;OFF;ON;CC;NONE;00:11:49,940;
02,60;2,81;00,00;4,30;600,0;12,1;N/A;N/A;OFF;ON;CC;NONE;00:11:50,440;
02,60;2,61;00,00;21,27;600,0;55,3;N/A;N/A;OFF;ON;CC;NONE;00:11:50,940;
02,60;2,77;00,00;6,42;600,0;17,7;N/A;N/A;OFF;ON;CC;NONE;00:11:51,440;
02,60;2,87;00,00;0,30;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:51,940;
02,60;2,88;00,00;0,22;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:52,440;
02,60;2,89;00,00;0,14;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:52,940;
02,60;2,90;00,00;0,06;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:53,440;
02,60;2,91;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:53,940;
02,60;2,81;00,00;8,44;600,0;23,7;N/A;N/A;OFF;ON;CC;NONE;00:11:54,440;
02,60;2,79;00,00;8,61;600,0;24,0;N/A;N/A;OFF;ON;CC;NONE;00:11:54,940;
02,60;2,90;00,00;0,48;600,0;1,4;N/A;N/A;OFF;ON;CC;NONE;00:11:55,440;
02,60;2,72;00,00;14,91;600,0;40,5;N/A;N/A;OFF;ON;CC;NONE;00:11:55,940;
02,60;2,73;00,00;12,25;600,0;33,4;N/A;N/A;OFF;ON;CC;NONE;00:11:56,440;
02,60;2,88;00,00;0,14;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:56,940;
02,60;2,90;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:57,440;
02,60;2,90;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:11:57,940;
02,60;2,78;00,00;10,72;600,0;29,8;N/A;N/A;OFF;ON;CC;NONE;00:11:58,440;
02,60;2,89;00,00;0,55;600,0;1,5;N/A;N/A;OFF;ON;CC;NONE;00:11:58,940;
02,60;2,88;00,00;2,13;600,0;6,1;N/A;N/A;OFF;ON;CC;NONE;00:11:59,440;
02,60;2,73;00,00;13,26;600,0;36,3;N/A;N/A;OFF;ON;CC;NONE;00:11:59,940;
02,60;2,66;00,00;17,01;600,0;45,3;N/A;N/A;OFF;ON;CC;NONE;00:12:00,440;
02,60;2,66;00,00;16,12;600,0;42,7;N/A;N/A;OFF;ON;CC;NONE;00:12:00,940;
02,60;2,65;00,00;15,15;600,0;40,2;N/A;N/A;OFF;ON;CC;NONE;00:12:01,440;
02,60;2,69;00,00;11,25;600,0;30,3;N/A;N/A;OFF;ON;CC;NONE;00:12:01,940;
02,60;2,76;00,00;6,04;600,0;16,7;N/A;N/A;OFF;ON;CC;NONE;00:12:02,440;
02,60;2,84;00,00;0,85;600,0;2,4;N/A;N/A;OFF;ON;CC;NONE;00:12:02,940;
02,60;2,74;00,00;9,74;600,0;26,7;N/A;N/A;OFF;ON;CC;NONE;00:12:03,440;
02,60;2,78;00,00;5,26;600,0;14,6;N/A;N/A;OFF;ON;CC;NONE;00:12:03,940;
02,60;2,85;00,00;1,11;600,0;3,2;N/A;N/A;OFF;ON;CC;NONE;00:12:04,440;
02,60;2,84;00,00;2,67;600,0;7,5;N/A;N/A;OFF;ON;CC;NONE;00:12:04,940;
02,60;2,87;00,00;0,63;600,0;1,8;N/A;N/A;OFF;ON;CC;NONE;00:12:05,440;
02,60;2,73;00,00;12,21;600,0;33,3;N/A;N/A;OFF;ON;CC;NONE;00:12:05,940;
02,60;2,85;00,00;1,66;600,0;4,7;N/A;N/A;OFF;ON;CC;NONE;00:12:06,440;
02,60;2,68;00,00;16,35;600,0;43,7;N/A;N/A;OFF;ON;CC;NONE;00:12:06,940;
02,60;2,52;00,00;24,07;600,0;60,8;N/A;N/A;OFF;ON;CC;NONE;00:12:07,440;
02,60;2,42;00,00;27,63;600,0;66,9;N/A;N/A;OFF;ON;CV;NONE;00:12:07,940;
02,60;2,48;00,00;19,54;600,0;48,5;N/A;N/A;OFF;ON;CV;NONE;00:12:08,440;
02,60;2,74;00,00;2,75;600,0;7,5;N/A;N/A;OFF;ON;CV;NONE;00:12:08,940;
02,60;2,82;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:12:09,440;
02,60;2,83;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:12:09,940;
02,60;2,85;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:12:10,440;
02,60;2,86;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:12:10,940;
02,60;2,86;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:12:11,440;
02,60;2,71;00,00;11,94;600,0;32,4;N/A;N/A;OFF;ON;CC;NONE;00:12:11,940;
02,60;2,84;00,00;1,14;600,0;3,3;N/A;N/A;OFF;ON;CC;NONE;00:12:12,440;
02,60;2,80;00,00;5,25;600,0;14,7;N/A;N/A;OFF;ON;CC;NONE;00:12:12,940;
02,60;2,72;00,00;10,52;600,0;28,7;N/A;N/A;OFF;ON;CC;NONE;00:12:13,440;
02,60;2,74;00,00;7,48;600,0;20,5;N/A;N/A;OFF;ON;CC;NONE;00:12:13,940;
02,60;2,76;00,00;6,95;600,0;19,0;N/A;N/A;OFF;ON;CC;NONE;00:12:14,440;
02,60;2,81;00,00;3,38;600,0;9,5;N/A;N/A;OFF;ON;CC;NONE;00:12:14,940;
02,60;2,67;00,00;14,04;600,0;37,4;N/A;N/A;OFF;ON;CC;NONE;00:12:15,440;
02,60;2,65;00,00;13,84;600,0;36,6;N/A;N/A;OFF;ON;CC;NONE;00:12:15,940;
02,60;2,69;00,00;9,49;600,0;25,5;N/A;N/A;OFF;ON;CC;NONE;00:12:16,440;
02,60;2,78;00,00;2,66;600,0;7,4;N/A;N/A;OFF;ON;CC;NONE;00:12:16,940;
02,60;2,69;00,00;10,73;600,0;28,8;N/A;N/A;OFF;ON;CC;NONE;00:12:17,440;
02,60;2,68;00,00;10,45;600,0;28,0;N/A;N/A;OFF;ON;CC;NONE;00:12:17,940;
02,60;2,73;00,00;6,26;600,0;17,1;N/A;N/A;OFF;ON;CC;NONE;00:12:18,440;
02,60;2,79;00,00;1,97;600,0;5,5;N/A;N/A;OFF;ON;CC;NONE;00:12:18,940;
02,60;2,64;00,00;15,22;600,0;40,0;N/A;N/A;OFF;ON;CC;NONE;00:12:19,440;
02,60;2,60;00,00;15,13;600,0;39,3;N/A;N/A;OFF;ON;CC;NONE;00:12:19,940;
02,60;2,50;00,00;20,00;600,0;50,0;N/A;N/A;OFF;ON;CC;NONE;00:12:20,440;
02,60;2,38;00,00;24,87;600,0;59,2;N/A;N/A;OFF;ON;CV;NONE;00:12:20,940;
02,60;2,46;00,00;16,11;600,0;39,6;N/A;N/A;OFF;ON;CV;NONE;00:12:21,440;
02,60;2,74;00,00;0,51;600,0;1,4;N/A;N/A;OFF;ON;CV;NONE;00:12:21,940;
02,60;2,78;00,00;0,30;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:12:22,440;
02,60;2,80;00,00;0,24;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:12:22,940;
02,60;2,81;00,00;0,17;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:12:23,440;
02,60;2,82;00,00;0,11;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:12:23,940;
02,60;2,83;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:12:24,440;
02,60;2,70;00,00;9,58;600,0;25,8;N/A;N/A;OFF;ON;CC;NONE;00:12:24,940;
02,60;2,64;00,00;12,24;600,0;32,3;N/A;N/A;OFF;ON;CC;NONE;00:12:25,440;
02,60;2,58;00,00;14,90;600,0;38,4;N/A;N/A;OFF;ON;CC;NONE;00:12:25,940;
02,60;2,51;00,00;17,54;600,0;44,0;N/A;N/A;OFF;ON;CC;NONE;00:12:26,440;
02,60;2,55;00,00;13,12;600,0;33,4;N/A;N/A;OFF;ON;CV;NONE;00:12:26,940;
02,60;2,63;00,00;8,05;600,0;21,2;N/A;N/A;OFF;ON;CV;NONE;00:12:27,440;
02,60;2,68;00,00;5,71;600,0;15,3;N/A;N/A;OFF;ON;CC;NONE;00:12:27,940;
02,60;2,72;00,00;3,39;600,0;9,3;N/A;N/A;OFF;ON;CC;NONE;00:12:28,440;
02,60;2,77;00,00;1,07;600,0;3,0;N/A;N/A;OFF;ON;CC;NONE;00:12:28,940;
02,60;2,62;00,00;11,80;600,0;30,9;N/A;N/A;OFF;ON;CC;NONE;00:12:29,440;
02,60;2,72;00,00;3,26;600,0;8,8;N/A;N/A;OFF;ON;CC;NONE;00:12:29,940;
02,60;2,54;00,00;14,80;600,0;37,5;N/A;N/A;OFF;ON;CC;NONE;00:12:30,440;
02,60;2,49;00,00;15,68;600,0;39,1;N/A;N/A;OFF;ON;CV;NONE;00:12:30,940;
02,60;2,45;00,00;16,26;600,0;39,9;N/A;N/A;OFF;ON;CV;NONE;00:12:31,440;
02,60;2,50;00,00;12,60;600,0;31,5;N/A;N/A;OFF;ON;CV;NONE;00:12:31,940;
02,60;2,57;00,00;8,85;600,0;22,7;N/A;N/A;OFF;ON;CV;NONE;00:12:32,440;
02,60;2,64;00,00;5,10;600,0;13,5;N/A;N/A;OFF;ON;CV;NONE;00:12:32,940;
02,60;2,72;00,00;1,34;600,0;3,7;N/A;N/A;OFF;ON;CV;NONE;00:12:33,440;
02,60;2,58;00,00;10,47;600,0;27,0;N/A;N/A;OFF;ON;CV;NONE;00:12:33,940;
02,60;2,75;00,00;0,22;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:12:34,440;
02,60;2,77;00,00;0,22;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:12:34,940;
02,60;2,78;00,00;0,29;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:12:35,440;
02,60;2,79;00,00;0,35;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:12:35,940;
02,60;2,77;00,00;1,85;600,0;5,1;N/A;N/A;OFF;ON;CC;NONE;00:12:36,440;
02,60;2,69;00,00;7,97;600,0;21,4;N/A;N/A;OFF;ON;CC;NONE;00:12:36,940;
02,60;2,57;00,00;14,31;600,0;36,7;N/A;N/A;OFF;ON;CC;NONE;00:12:37,440;
02,60;2,42;00,00;20,65;600,0;49,9;N/A;N/A;OFF;ON;CV;NONE;00:12:37,940;
02,60;2,34;00,00;19,70;600,0;46,1;N/A;N/A;OFF;ON;CV;NONE;00:12:38,440;
